date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:41	49293/49293	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202023%2011:39:40%20GMT	https://shtheme.com/demosd/itodo/?portfolio=it-solution-business-mokup-land%26feed=rss2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index5560.html	(from https://shtheme.com/demosd/itodo/?feed=rss2&p=93)
14:39:41	675/675	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:39:41%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/users/1	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexce84.json	(from https://shtheme.com/demosd/itodo/?author=1)
14:39:45	49291/49291	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202023%2011:39:42%20GMT	https://shtheme.com/demosd/itodo/?portfolio=visit-our-planned-modern-farm%26feed=rss2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexa55b.html	(from https://shtheme.com/demosd/itodo/?feed=rss2&p=94)
14:39:45	49304/49304	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202023%2011:39:42%20GMT	https://shtheme.com/demosd/itodo/?portfolio=our-itodo-it-solution-special-case-studies%26feed=rss2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexc5d7.html	(from https://shtheme.com/demosd/itodo/?feed=rss2&p=95)
14:39:45	80964/80964	---MCZ	200	added ('OK')	application/rss+xml	etag:%22084efee7eacd80ca9eb2cf5658b0baf5%22	https://shtheme.com/demosd/itodo/?feed=rss2&author=1	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index78a0.html	(from https://shtheme.com/demosd/itodo/?author=1)
14:39:45	49292/49292	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202023%2011:39:43%20GMT	https://shtheme.com/demosd/itodo/?portfolio=visit-our-planned-modern-farm-2%26feed=rss2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexf49b.html	(from https://shtheme.com/demosd/itodo/?feed=rss2&p=97)
14:39:46	668/668	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:39:46%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/tags/6	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index2240.json	(from https://shtheme.com/demosd/itodo/?tag=agency)
14:39:47	40914/40914	---MCZ	200	added ('OK')	application/rss+xml	etag:%22084efee7eacd80ca9eb2cf5658b0baf5%22	https://shtheme.com/demosd/itodo/?feed=rss2&tag=agency	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index5e87.html	(from https://shtheme.com/demosd/itodo/?tag=agency)
14:39:48	674/674	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:39:47%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/tags/4	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index8bca.json	(from https://shtheme.com/demosd/itodo/?tag=business)
14:39:49	40931/40931	---MCZ	200	added ('OK')	application/rss+xml	etag:%22084efee7eacd80ca9eb2cf5658b0baf5%22	https://shtheme.com/demosd/itodo/?feed=rss2&tag=business	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index138f.html	(from https://shtheme.com/demosd/itodo/?tag=business)
14:39:50	674/674	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:39:49%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/tags/5	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index031b.json	(from https://shtheme.com/demosd/itodo/?tag=creative)
14:39:52	40925/40925	---MCZ	200	added ('OK')	application/rss+xml	etag:%22084efee7eacd80ca9eb2cf5658b0baf5%22	https://shtheme.com/demosd/itodo/?feed=rss2&tag=creative	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index49fa.html	(from https://shtheme.com/demosd/itodo/?tag=creative)
14:39:54	49295/49295	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202023%2011:39:51%20GMT	https://shtheme.com/demosd/itodo/?portfolio=it-solution-business-mokup-land-3%26feed=rss2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index4c44.html	(from https://shtheme.com/demosd/itodo/?feed=rss2&p=573)
14:39:55	49305/49305	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202023%2011:39:52%20GMT	https://shtheme.com/demosd/itodo/?portfolio=our-itodo-it-solution-special-case-studies-3%26feed=rss2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index0e6e.html	(from https://shtheme.com/demosd/itodo/?feed=rss2&p=572)
14:39:55	49293/49293	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202023%2011:39:52%20GMT	https://shtheme.com/demosd/itodo/?portfolio=visit-our-planned-modern-farm-3%26feed=rss2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index9abd.html	(from https://shtheme.com/demosd/itodo/?feed=rss2&p=571)
14:39:55	49295/49295	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202023%2011:39:52%20GMT	https://shtheme.com/demosd/itodo/?portfolio=it-solution-business-mokup-land-2%26feed=rss2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index1b46.html	(from https://shtheme.com/demosd/itodo/?feed=rss2&p=99)
14:39:55	49305/49305	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202023%2011:39:54%20GMT	https://shtheme.com/demosd/itodo/?portfolio=our-itodo-it-solution-special-case-studies-2%26feed=rss2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index2e71.html	(from https://shtheme.com/demosd/itodo/?feed=rss2&p=98)
14:39:57	176394/176394	UR-MCZ	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:39:56%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index52f0.json	(from https://shtheme.com/demosd/itodo/)
14:39:58	92058/92058	UR-MCZ	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:39:56%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/pages/33	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index9d62.json	(from https://shtheme.com/demosd/itodo/)
14:39:59	2368/2368	UR-M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:39:58%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexfa26.json	(from https://shtheme.com/demosd/itodo/)
14:40:00	872/872	UR-M-Z	200	added ('OK')	text/xml	date:Fri,%2012%20May%202023%2011:39:56%20GMT	https://shtheme.com/demosd/itodo/xmlrpc.php?rsd	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/xmlrpc0db0.php	(from https://shtheme.com/demosd/itodo/)
14:40:00	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:39:55%20GMT	https://shtheme.com/demosd/itodo/wp-includes/wlwmanifest.xml	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-includes/wlwmanifest.xml	(from https://shtheme.com/demosd/itodo/)
14:40:00	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:39:59%20GMT	https://shtheme.com/demosd/itodo/wp-content/themes/itodo/images/flag/italy.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/themes/itodo/images/flag/italy.png	(from https://shtheme.com/demosd/itodo/)
14:40:02	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:01%20GMT	https://shtheme.com/demosd/itodo/wp-content/themes/itodo/images/flag/spain.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/themes/itodo/images/flag/spain.png	(from https://shtheme.com/demosd/itodo/)
14:40:02	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-6413ec9b-97b33cd527158e15;;;%22	https://shtheme.com/demosd/itodo/wp-content/plugins/contact-form-7/images/ajax-loader.gif	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://shtheme.com/demosd/itodo/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.2)
14:40:08	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:02%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/Logo.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/Logo.png	(from https://shtheme.com/demosd/itodo/)
14:40:09	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:02%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/left-pic.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/left-pic.png	(from https://shtheme.com/demosd/itodo/)
14:40:09	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:03%20GMT	https://shtheme.com/demosd/itodo/wp-content/themes/itodo/images/flag/united-states.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/themes/itodo/images/flag/united-states.png	(from https://shtheme.com/demosd/itodo/)
14:40:09	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:03%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/p1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/p1.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:10	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:10%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bg-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bg-1.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:10	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:10%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/vid-1-bg.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/vid-1-bg.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:11	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:10%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/client-logo-1.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/client-logo-1.png	(from https://shtheme.com/demosd/itodo/)
14:40:11	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:11%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/client-logo-2.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/client-logo-2.png	(from https://shtheme.com/demosd/itodo/)
14:40:11	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:11%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/client-logo-3.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/client-logo-3.png	(from https://shtheme.com/demosd/itodo/)
14:40:12	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:12%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/client-logo-5.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/client-logo-5.png	(from https://shtheme.com/demosd/itodo/)
14:40:12	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:12%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/client-logo-4.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/client-logo-4.png	(from https://shtheme.com/demosd/itodo/)
14:40:12	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:12%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-1-6.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-1-6.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:18	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-6413ec9d-b96dae412c121180;gz%22	https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:40:19	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:15%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-2-6.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-2-6.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:19	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:15%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-3-6.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-3-6.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:24	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-6413ec9d-7b486b8a2817da6;;;%22	https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:40:24	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:23%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/01/pic1-3.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/01/pic1-3.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:24	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:24%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-4-3.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-4-3.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:25	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:25%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic2-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic2-1.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:25	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:25%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic1-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic1-1.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:26	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-6413ec9d-a68230c284e0753c;;;%22	https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:40:27	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-6413ec9d-b96dae412c121180;gz%22	https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:40:27	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:27%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic4.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic4.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:27	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:27%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic3-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic3-1.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:28	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-6413ec9d-38556ca70f4640e8;gz%22	https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:40:35	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:29%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/1-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/1-1.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:37	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:31%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic5.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic5.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:37	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:30%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/2-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/2-1.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:38	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:38%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/3-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/3-1.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:39	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-5fecfc90ed786b9;gz%22	https://shtheme.com/demosd/itodo/wp-content/themes/itodo/css/owl.video.play.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/themes/itodo/css/owl.video.play.15e.delayed	(from https://shtheme.com/demosd/itodo/wp-content/themes/itodo/css/owl.carousel.min.css?ver=6.2)
14:40:39	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-6413ec9d-6d2691f5ea8ffd9d;gz%22	https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://shtheme.com/demosd/itodo/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
14:40:42	53748/53748	UR-M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:40:41%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/pages/39	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index7071.json	(from https://shtheme.com/demosd/itodo/?page_id=39)
14:40:45	2401/2401	UR-M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:40:43%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D39	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index659f.json	(from https://shtheme.com/demosd/itodo/?page_id=39)
14:40:45	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:39%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/8.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/8.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:46	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:39%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/7.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/7.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:46	2467/2467	UR-M-Z	200	added ('OK')	text/xml	date:Fri,%2012%20May%202023%2011:40:45%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D39&format=xml	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index7a91.php	(from https://shtheme.com/demosd/itodo/?page_id=39)
14:40:46	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:40%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/9.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/9.jpg	(from https://shtheme.com/demosd/itodo/)
14:40:47	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:46%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/vid-2-bg.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/vid-2-bg.jpg	(from https://shtheme.com/demosd/itodo/?page_id=39)
14:40:48	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:48%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/logo1.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/logo1.png	(from https://shtheme.com/demosd/itodo/?page_id=39)
14:40:48	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:47%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-7.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-7.jpg	(from https://shtheme.com/demosd/itodo/?page_id=39)
14:40:49	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:48%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/p3.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/p3.jpg	(from https://shtheme.com/demosd/itodo/?page_id=39)
14:40:49	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:49%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/logo2.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/logo2.png	(from https://shtheme.com/demosd/itodo/?page_id=39)
14:40:49	40124/40124	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%229cbc-6413ec9f-547abc54351a6a4f;gz%22	https://shtheme.com/demosd/itodo/wp-content/themes/itodo/fonts/flaticon_mycollection.ttf?a3ca453eb68fb96d6aa4c0b728a59ddc	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/themes/itodo/fonts/flaticon_mycollection9fb7.ttf	(from https://shtheme.com/demosd/itodo/wp-content/themes/itodo/css/flaticon.min.css?ver=6.2)
14:40:50	35189/35189	UR-MCZ	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:40:49%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/pages/41	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexc0a7.json	(from https://shtheme.com/demosd/itodo/?page_id=41)
14:40:51	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Fri,%2012%20May%202023%2011:40:51%20GMT	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-4.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-4.jpg	(from https://shtheme.com/demosd/itodo/?page_id=41)
14:40:51	2401/2401	UR-M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:40:51%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D41	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index5507.json	(from https://shtheme.com/demosd/itodo/?page_id=41)
14:40:51	2467/2467	UR-M-Z	200	added ('OK')	text/xml	date:Fri,%2012%20May%202023%2011:40:51%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D41&format=xml	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexb542.php	(from https://shtheme.com/demosd/itodo/?page_id=41)
